Events for energy 566.072289 GeV:
Cross section pb: 1.7576457505543872
Total number of events: 999808

pid = -11, p = (-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804), Parent_PIDs = (-12, -3), theta = 0.012341443950664456, phi = 3.677127845713659
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
pid = 22, p = (-0.2980748336117624, -0.04954486682419012, 0.3228877509683714, 0.4422214377285664), Parent_PIDs = (111, 90), theta = 0.7522556418861235, phi = 3.306303009294627

pid = -11, p = (-4.37515116398122, -4.54331263288744, 164.42468020749354, 164.545614037523), Parent_PIDs = (-12, 2), theta = 0.038341786742629884, phi = 3.945844012820643
pid = 321, p = (0.7802575350785267, 0.25543287800236497, 47.06408513263816, 47.07383431473184), Parent_PIDs = (1, 2103), theta = 0.0174426180956801, phi = 0.3163739512525653
pid = 211, p = (1.6242796829372343, 0.36301811463155265, 82.32679165965038, 82.34373182821105), Parent_PIDs = (113, 90), theta = 0.020213650961116186, phi = 0.21988134067220205
pid = -211, p = (1.5576010277448082, 1.1538648432035044, 94.8584182192574, 94.87832477379891), Parent_PIDs = (113, 90), theta = 0.020432176039432887, phi = 0.6375845746053859
pid = 211, p = (-0.03420507896116351, 0.08163486930093189, 6.283720933738962, 6.2858939537126926), Parent_PIDs = (113, 90), theta = 0.01408486884424081, phi = 1.9675746800475629
pid = -211, p = (0.58941616929081, 1.033238821942261, 45.54015561217118, 45.55590243699994), Parent_PIDs = (113, 90), theta = 0.026114639165918743, phi = 1.0523845039383113
pid = -211, p = (0.6307065495357402, 0.490191007900454, 16.720910089630998, 16.740561280503037), Parent_PIDs = (-213, 90), theta = 0.04773609723750235, phi = 0.6606888777642599
pid = 130, p = (-0.15794299871992679, -0.41883851033967734, 9.70548238814068, 9.728534102689737), Parent_PIDs = (-311, -311), theta = 0.04608858740195763, phi = 4.351780584218624
pid = 2112, p = (0.02940883577760149, 0.25798508586233915, 11.715869546353213, 11.756351993548675), Parent_PIDs = (1114, 90), theta = 0.02215912305179658, phi = 1.4572919613432238
pid = -211, p = (-0.16570176267467426, 0.37038637381343553, 5.190430874096664, 5.208137439021365), Parent_PIDs = (1114, 90), theta = 0.07801642312311899, phi = 1.991465514731725
pid = 211, p = (-0.06975092111733636, 0.009088644227893239, 2.341257497721103, 2.346468463454368), Parent_PIDs = (213, 90), theta = 0.03003488852128097, phi = 3.0120212480562194
pid = 13, p = (-0.04156970640596808, 0.10684925556371468, 0.23439347016065237, 0.28151223483030413), Parent_PIDs = (223, 90), theta = 0.4549204417864446, phi = 1.9418275830565368
pid = -13, p = (-0.02997153785817419, 0.1371318158794939, 0.31623324549716747, 0.3617608729059331), Parent_PIDs = (223, 90), theta = 0.4177510063219103, phi = 1.7859727528378828
pid = 22, p = (0.3745569866611297, 0.3636722824674398, 25.390087453729162, 25.3954541478058), Parent_PIDs = (111, 90), theta = 0.02055881478997169, phi = 0.7706548905559993
pid = 22, p = (0.20591716768111254, 0.2151989144241096, 20.32598078171972, 20.328162907443325), Parent_PIDs = (111, 90), theta = 0.014652431546020321, phi = 0.8074354223792682
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
pid = 22, p = (-0.2980748336117624, -0.04954486682419012, 0.3228877509683714, 0.4422214377285664), Parent_PIDs = (111, 90), theta = 0.7522556418861235, phi = 3.306303009294627

pid = -11, p = (-4.37515116398122, -4.54331263288744, 164.42468020749354, 164.545614037523), Parent_PIDs = (-12, 2), theta = 0.038341786742629884, phi = 3.945844012820643
pid = 321, p = (0.7802575350785267, 0.25543287800236497, 47.06408513263816, 47.07383431473184), Parent_PIDs = (1, 2103), theta = 0.0174426180956801, phi = 0.3163739512525653
pid = 211, p = (1.6242796829372343, 0.36301811463155265, 82.32679165965038, 82.34373182821105), Parent_PIDs = (113, 90), theta = 0.020213650961116186, phi = 0.21988134067220205
pid = -211, p = (1.5576010277448082, 1.1538648432035044, 94.8584182192574, 94.87832477379891), Parent_PIDs = (113, 90), theta = 0.020432176039432887, phi = 0.6375845746053859
pid = 211, p = (-0.03420507896116351, 0.08163486930093189, 6.283720933738962, 6.2858939537126926), Parent_PIDs = (113, 90), theta = 0.01408486884424081, phi = 1.9675746800475629
pid = -211, p = (0.58941616929081, 1.033238821942261, 45.54015561217118, 45.55590243699994), Parent_PIDs = (113, 90), theta = 0.026114639165918743, phi = 1.0523845039383113
pid = -211, p = (0.6307065495357402, 0.490191007900454, 16.720910089630998, 16.740561280503037), Parent_PIDs = (-213, 90), theta = 0.04773609723750235, phi = 0.6606888777642599
pid = 130, p = (-0.15794299871992679, -0.41883851033967734, 9.70548238814068, 9.728534102689737), Parent_PIDs = (-311, -311), theta = 0.04608858740195763, phi = 4.351780584218624
pid = 2112, p = (0.02940883577760149, 0.25798508586233915, 11.715869546353213, 11.756351993548675), Parent_PIDs = (1114, 90), theta = 0.02215912305179658, phi = 1.4572919613432238
pid = -211, p = (-0.16570176267467426, 0.37038637381343553, 5.190430874096664, 5.208137439021365), Parent_PIDs = (1114, 90), theta = 0.07801642312311899, phi = 1.991465514731725
pid = 211, p = (-0.06975092111733636, 0.009088644227893239, 2.341257497721103, 2.346468463454368), Parent_PIDs = (213, 90), theta = 0.03003488852128097, phi = 3.0120212480562194
pid = 13, p = (-0.04156970640596808, 0.10684925556371468, 0.23439347016065237, 0.28151223483030413), Parent_PIDs = (223, 90), theta = 0.4549204417864446, phi = 1.9418275830565368
pid = -13, p = (-0.02997153785817419, 0.1371318158794939, 0.31623324549716747, 0.3617608729059331), Parent_PIDs = (223, 90), theta = 0.4177510063219103, phi = 1.7859727528378828
pid = 22, p = (0.3745569866611297, 0.3636722824674398, 25.390087453729162, 25.3954541478058), Parent_PIDs = (111, 90), theta = 0.02055881478997169, phi = 0.7706548905559993
pid = 22, p = (0.20591716768111254, 0.2151989144241096, 20.32598078171972, 20.328162907443325), Parent_PIDs = (111, 90), theta = 0.014652431546020321, phi = 0.8074354223792682
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
pid = 22, p = (-0.2980748336117624, -0.04954486682419012, 0.3228877509683714, 0.4422214377285664), Parent_PIDs = (111, 90), theta = 0.7522556418861235, phi = 3.306303009294627

pid = -11, p = (-4.37515116398122, -4.54331263288744, 164.42468020749354, 164.545614037523), Parent_PIDs = (-12, 2), theta = 0.038341786742629884, phi = 3.945844012820643
pid = 321, p = (0.7802575350785267, 0.25543287800236497, 47.06408513263816, 47.07383431473184), Parent_PIDs = (1, 2103), theta = 0.0174426180956801, phi = 0.3163739512525653
pid = 211, p = (1.6242796829372343, 0.36301811463155265, 82.32679165965038, 82.34373182821105), Parent_PIDs = (113, 90), theta = 0.020213650961116186, phi = 0.21988134067220205
pid = -211, p = (1.5576010277448082, 1.1538648432035044, 94.8584182192574, 94.87832477379891), Parent_PIDs = (113, 90), theta = 0.020432176039432887, phi = 0.6375845746053859
pid = 211, p = (-0.03420507896116351, 0.08163486930093189, 6.283720933738962, 6.2858939537126926), Parent_PIDs = (113, 90), theta = 0.01408486884424081, phi = 1.9675746800475629
pid = -211, p = (0.58941616929081, 1.033238821942261, 45.54015561217118, 45.55590243699994), Parent_PIDs = (113, 90), theta = 0.026114639165918743, phi = 1.0523845039383113
pid = -211, p = (0.6307065495357402, 0.490191007900454, 16.720910089630998, 16.740561280503037), Parent_PIDs = (-213, 90), theta = 0.04773609723750235, phi = 0.6606888777642599
pid = 130, p = (-0.15794299871992679, -0.41883851033967734, 9.70548238814068, 9.728534102689737), Parent_PIDs = (-311, -311), theta = 0.04608858740195763, phi = 4.351780584218624
pid = 2112, p = (0.02940883577760149, 0.25798508586233915, 11.715869546353213, 11.756351993548675), Parent_PIDs = (1114, 90), theta = 0.02215912305179658, phi = 1.4572919613432238
pid = -211, p = (-0.16570176267467426, 0.37038637381343553, 5.190430874096664, 5.208137439021365), Parent_PIDs = (1114, 90), theta = 0.07801642312311899, phi = 1.991465514731725
pid = 211, p = (-0.06975092111733636, 0.009088644227893239, 2.341257497721103, 2.346468463454368), Parent_PIDs = (213, 90), theta = 0.03003488852128097, phi = 3.0120212480562194
pid = 13, p = (-0.04156970640596808, 0.10684925556371468, 0.23439347016065237, 0.28151223483030413), Parent_PIDs = (223, 90), theta = 0.4549204417864446, phi = 1.9418275830565368
pid = -13, p = (-0.02997153785817419, 0.1371318158794939, 0.31623324549716747, 0.3617608729059331), Parent_PIDs = (223, 90), theta = 0.4177510063219103, phi = 1.7859727528378828
pid = 22, p = (0.3745569866611297, 0.3636722824674398, 25.390087453729162, 25.3954541478058), Parent_PIDs = (111, 90), theta = 0.02055881478997169, phi = 0.7706548905559993
pid = 22, p = (0.20591716768111254, 0.2151989144241096, 20.32598078171972, 20.328162907443325), Parent_PIDs = (111, 90), theta = 0.014652431546020321, phi = 0.8074354223792682
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
pid = 22, p = (-0.2980748336117624, -0.04954486682419012, 0.3228877509683714, 0.4422214377285664), Parent_PIDs = (111, 90), theta = 0.7522556418861235, phi = 3.306303009294627

pid = -11, p = (-4.37515116398122, -4.54331263288744, 164.42468020749354, 164.545614037523), Parent_PIDs = (-12, 2), theta = 0.038341786742629884, phi = 3.945844012820643
pid = 321, p = (0.7802575350785267, 0.25543287800236497, 47.06408513263816, 47.07383431473184), Parent_PIDs = (1, 2103), theta = 0.0174426180956801, phi = 0.3163739512525653
pid = 211, p = (1.6242796829372343, 0.36301811463155265, 82.32679165965038, 82.34373182821105), Parent_PIDs = (113, 90), theta = 0.020213650961116186, phi = 0.21988134067220205
pid = -211, p = (1.5576010277448082, 1.1538648432035044, 94.8584182192574, 94.87832477379891), Parent_PIDs = (113, 90), theta = 0.020432176039432887, phi = 0.6375845746053859
pid = 211, p = (-0.03420507896116351, 0.08163486930093189, 6.283720933738962, 6.2858939537126926), Parent_PIDs = (113, 90), theta = 0.01408486884424081, phi = 1.9675746800475629
pid = -211, p = (0.58941616929081, 1.033238821942261, 45.54015561217118, 45.55590243699994), Parent_PIDs = (113, 90), theta = 0.026114639165918743, phi = 1.0523845039383113
pid = -211, p = (0.6307065495357402, 0.490191007900454, 16.720910089630998, 16.740561280503037), Parent_PIDs = (-213, 90), theta = 0.04773609723750235, phi = 0.6606888777642599
pid = 130, p = (-0.15794299871992679, -0.41883851033967734, 9.70548238814068, 9.728534102689737), Parent_PIDs = (-311, -311), theta = 0.04608858740195763, phi = 4.351780584218624
pid = 2112, p = (0.02940883577760149, 0.25798508586233915, 11.715869546353213, 11.756351993548675), Parent_PIDs = (1114, 90), theta = 0.02215912305179658, phi = 1.4572919613432238
pid = -211, p = (-0.16570176267467426, 0.37038637381343553, 5.190430874096664, 5.208137439021365), Parent_PIDs = (1114, 90), theta = 0.07801642312311899, phi = 1.991465514731725
pid = 211, p = (-0.06975092111733636, 0.009088644227893239, 2.341257497721103, 2.346468463454368), Parent_PIDs = (213, 90), theta = 0.03003488852128097, phi = 3.0120212480562194
pid = 13, p = (-0.04156970640596808, 0.10684925556371468, 0.23439347016065237, 0.28151223483030413), Parent_PIDs = (223, 90), theta = 0.4549204417864446, phi = 1.9418275830565368
pid = -13, p = (-0.02997153785817419, 0.1371318158794939, 0.31623324549716747, 0.3617608729059331), Parent_PIDs = (223, 90), theta = 0.4177510063219103, phi = 1.7859727528378828
pid = 22, p = (0.3745569866611297, 0.3636722824674398, 25.390087453729162, 25.3954541478058), Parent_PIDs = (111, 90), theta = 0.02055881478997169, phi = 0.7706548905559993
pid = 22, p = (0.20591716768111254, 0.2151989144241096, 20.32598078171972, 20.328162907443325), Parent_PIDs = (111, 90), theta = 0.014652431546020321, phi = 0.8074354223792682
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
pid = 22, p = (-0.2980748336117624, -0.04954486682419012, 0.3228877509683714, 0.4422214377285664), Parent_PIDs = (111, 90), theta = 0.7522556418861235, phi = 3.306303009294627

pid = -11, p = (-4.37515116398122, -4.54331263288744, 164.42468020749354, 164.545614037523), Parent_PIDs = (-12, 2), theta = 0.038341786742629884, phi = 3.945844012820643
pid = 321, p = (0.7802575350785267, 0.25543287800236497, 47.06408513263816, 47.07383431473184), Parent_PIDs = (1, 2103), theta = 0.0174426180956801, phi = 0.3163739512525653
pid = 211, p = (1.6242796829372343, 0.36301811463155265, 82.32679165965038, 82.34373182821105), Parent_PIDs = (113, 90), theta = 0.020213650961116186, phi = 0.21988134067220205
pid = -211, p = (1.5576010277448082, 1.1538648432035044, 94.8584182192574, 94.87832477379891), Parent_PIDs = (113, 90), theta = 0.020432176039432887, phi = 0.6375845746053859
pid = 211, p = (-0.03420507896116351, 0.08163486930093189, 6.283720933738962, 6.2858939537126926), Parent_PIDs = (113, 90), theta = 0.01408486884424081, phi = 1.9675746800475629
pid = -211, p = (0.58941616929081, 1.033238821942261, 45.54015561217118, 45.55590243699994), Parent_PIDs = (113, 90), theta = 0.026114639165918743, phi = 1.0523845039383113
pid = -211, p = (0.6307065495357402, 0.490191007900454, 16.720910089630998, 16.740561280503037), Parent_PIDs = (-213, 90), theta = 0.04773609723750235, phi = 0.6606888777642599
pid = 130, p = (-0.15794299871992679, -0.41883851033967734, 9.70548238814068, 9.728534102689737), Parent_PIDs = (-311, -311), theta = 0.04608858740195763, phi = 4.351780584218624
pid = 2112, p = (0.02940883577760149, 0.25798508586233915, 11.715869546353213, 11.756351993548675), Parent_PIDs = (1114, 90), theta = 0.02215912305179658, phi = 1.4572919613432238
pid = -211, p = (-0.16570176267467426, 0.37038637381343553, 5.190430874096664, 5.208137439021365), Parent_PIDs = (1114, 90), theta = 0.07801642312311899, phi = 1.991465514731725
pid = 211, p = (-0.06975092111733636, 0.009088644227893239, 2.341257497721103, 2.346468463454368), Parent_PIDs = (213, 90), theta = 0.03003488852128097, phi = 3.0120212480562194
pid = 13, p = (-0.04156970640596808, 0.10684925556371468, 0.23439347016065237, 0.28151223483030413), Parent_PIDs = (223, 90), theta = 0.4549204417864446, phi = 1.9418275830565368
pid = -13, p = (-0.02997153785817419, 0.1371318158794939, 0.31623324549716747, 0.3617608729059331), Parent_PIDs = (223, 90), theta = 0.4177510063219103, phi = 1.7859727528378828
pid = 22, p = (0.3745569866611297, 0.3636722824674398, 25.390087453729162, 25.3954541478058), Parent_PIDs = (111, 90), theta = 0.02055881478997169, phi = 0.7706548905559993
pid = 22, p = (0.20591716768111254, 0.2151989144241096, 20.32598078171972, 20.328162907443325), Parent_PIDs = (111, 90), theta = 0.014652431546020321, phi = 0.8074354223792682
pid = 22, p = (-0.07915503288586434, 0.022624438634189177, 0.07900025539702056, 0.1140983120272554), Parent_PIDs = (111, 90), theta = 0.8060034191275525, phi = 2.8631912071732453
pid = 22, p = (-0.15168091783465645, 0.28929325966140873, 0.43155011617847167, 0.5412330308604044), Parent_PIDs = (111, 90), theta = 0.6479111093361262, phi = 2.0537065171660496
pid = 22, p = (-0.38894000065623685, -0.13791459546379728, 0.2584519420924405, 0.4869211087268362), Parent_PIDs = (111, 90), theta = 1.0112660965182625, phi = 3.482351516939607
